Date,Open,High,Low,Close,Adj Close,Volume
2021-03-26,371.679993,377.059998,370.290009,376.480011,358.193451,2959800
2021-03-29,376.359985,380.500000,374.989990,379.059998,360.648102,2740400
2021-03-30,377.549988,379.880005,371.799988,373.559998,355.415314,3066000
2021-03-31,372.799988,377.000000,371.799988,372.070007,353.997681,3356500
2021-04-01,372.200012,372.690002,365.760010,367.070007,349.240540,2977700
2021-04-05,369.619995,372.630005,367.640015,370.179993,352.199493,2709400
2021-04-06,368.779999,369.790009,362.720001,364.369995,346.671631,2698600
2021-04-07,364.190002,365.880005,360.549988,365.640015,347.879974,2158900
2021-04-08,363.109985,366.910004,363.109985,364.890015,347.166412,2426700
2021-04-09,368.350006,376.609985,367.000000,376.299988,358.022156,2483200
2021-04-12,374.480011,379.829987,374.029999,376.279999,358.003143,3057300
2021-04-13,376.250000,379.309998,374.329987,374.500000,356.309631,2652300
2021-04-14,375.339996,378.010010,374.579987,375.630005,357.384705,2805600
2021-04-15,380.000000,392.359985,380.000000,390.010010,371.066284,4488300
2021-04-16,393.920013,393.920013,385.459991,391.010010,372.017700,4532400
2021-04-19,390.000000,393.390015,388.470001,389.839996,370.904510,2965400
2021-04-20,389.859985,397.880005,389.420013,396.529999,377.269501,3348100
2021-04-21,398.859985,401.480011,395.440002,398.809998,379.438843,2473300
2021-04-22,398.440002,398.760010,393.190002,396.540009,377.279053,2718600
2021-04-23,395.619995,401.989990,394.500000,400.309998,380.865967,2263200
2021-04-26,399.809998,400.000000,395.209991,395.859985,376.632019,1642300
2021-04-27,394.660004,396.329987,392.299988,394.500000,375.338104,1758500
2021-04-28,395.179993,396.989990,393.299988,394.589996,375.423767,1886500
2021-04-29,396.750000,402.160004,396.299988,401.549988,382.045685,1996500
2021-04-30,401.000000,401.859985,398.350006,398.799988,379.429321,2328100
2021-05-03,401.000000,406.769989,400.529999,405.899994,386.184387,2568500
2021-05-04,405.480011,412.470001,403.500000,411.339996,391.360168,3237200
2021-05-05,410.500000,412.750000,406.799988,412.500000,392.463837,2767600
2021-05-06,413.000000,416.850006,412.559998,414.970001,394.813843,3058700
2021-05-07,415.000000,419.019989,414.070007,417.649994,397.363708,1851000
2021-05-10,419.269989,425.980011,418.220001,420.890015,400.446381,2489300
2021-05-11,421.000000,422.290009,410.609985,411.700012,391.702728,3024000
2021-05-12,409.290009,410.850006,404.679993,405.369995,385.680115,2888100
2021-05-13,406.279999,413.179993,404.320007,408.559998,388.715210,2637500
2021-05-14,410.989990,412.589996,408.500000,409.799988,389.894928,2072900
2021-05-17,409.309998,412.510010,408.570007,408.630005,388.781830,1583900
2021-05-18,409.690002,412.959991,406.269989,410.380005,390.446808,2694800
