Date,Open,High,Low,Close,Adj Close,Volume
2021-02-22,127.220001,131.720001,126.699997,130.850006,121.795547,2533100
2021-02-23,130.770004,131.500000,127.400002,130.860001,121.804863,2963800
2021-02-24,131.309998,133.919998,131.029999,132.679993,123.498947,3035200
2021-02-25,132.800003,133.570007,129.690002,130.160004,121.153305,2635700
2021-02-26,130.479996,132.039993,128.580002,130.190002,121.181229,2539100
2021-03-01,132.009995,135.839996,131.300003,134.240005,124.950989,2858000
2021-03-02,134.259995,134.919998,133.339996,133.970001,124.699684,1936500
2021-03-03,137.039993,138.179993,135.020004,135.529999,126.151718,3315800
2021-03-04,134.460007,136.550003,131.460007,134.449997,125.146461,2390900
2021-03-05,136.339996,137.919998,132.210007,137.389999,127.883026,2382000
2021-03-08,138.690002,141.050003,137.600006,139.440002,129.791168,2174500
2021-03-09,139.899994,139.899994,136.199997,136.250000,126.821899,2805000
2021-03-10,136.779999,140.350006,136.220001,139.250000,129.614288,2313700
2021-03-11,139.580002,141.369995,138.960007,139.210007,129.577042,1844900
2021-03-12,140.320007,141.000000,139.460007,140.770004,131.029114,1759500
2021-03-15,137.889999,139.589996,136.559998,139.550003,130.598602,3192000
2021-03-16,139.550003,139.550003,135.820007,136.830002,128.053116,2427100
2021-03-17,137.300003,138.529999,136.059998,138.000000,129.148056,2593900
2021-03-18,138.199997,139.759995,136.679993,136.960007,128.174774,2707400
2021-03-19,136.639999,136.679993,133.179993,133.259995,124.712090,12545600
2021-03-22,133.470001,135.339996,132.240005,134.860001,126.209465,2805100
2021-03-23,133.919998,135.880005,132.330002,132.929993,124.403267,1851300
2021-03-24,134.009995,136.190002,133.850006,134.449997,125.825775,2195600
2021-03-25,133.729996,136.460007,131.860001,135.820007,127.107903,1511700
2021-03-26,136.970001,138.860001,136.309998,138.690002,129.793777,1988100
2021-03-29,138.000000,139.600006,137.759995,138.550003,129.662766,2399500
2021-03-30,138.580002,140.179993,138.460007,139.660004,130.701584,2058500
2021-03-31,140.059998,141.289993,138.250000,138.279999,129.410065,2338000
2021-04-01,139.029999,139.779999,137.960007,139.490005,130.542496,2379400
2021-04-05,141.389999,143.240005,140.429993,142.360001,133.228409,2039000
2021-04-06,142.169998,143.289993,140.869995,141.119995,132.067932,1393100
2021-04-07,140.710007,141.490005,139.669998,140.380005,131.375412,1882500
2021-04-08,139.979996,140.559998,138.779999,139.899994,130.926163,1743300
2021-04-09,140.699997,141.050003,139.039993,140.449997,131.440887,2430800
2021-04-12,140.199997,141.600006,140.199997,141.289993,132.227036,1437800
2021-04-13,140.500000,140.770004,138.350006,139.800003,130.832626,1535900
2021-04-14,139.850006,141.240005,139.710007,140.240005,131.244354,1552200
2021-04-15,140.869995,141.220001,139.910004,140.800003,131.768448,1619900
2021-04-16,142.460007,143.089996,140.410004,141.149994,132.095993,1370000
2021-04-19,141.399994,141.399994,140.009995,140.779999,131.749741,1259300
2021-04-20,140.020004,140.279999,137.559998,138.460007,129.578583,1503700
2021-04-21,138.529999,141.589996,138.199997,141.509995,132.432892,1432800
2021-04-22,142.139999,142.570007,140.899994,141.399994,132.329956,2295000
2021-04-23,141.889999,143.679993,141.330002,142.970001,133.799271,1652400
2021-04-26,143.330002,144.550003,143.070007,143.369995,134.173584,1288400
2021-04-27,143.369995,145.009995,142.520004,144.589996,135.315353,1874900
2021-04-28,144.130005,145.889999,143.800003,144.529999,135.259186,1570100
2021-04-29,145.910004,145.949997,143.600006,145.020004,135.717773,1602700
2021-04-30,143.910004,144.419998,142.660004,142.929993,133.761795,1489800
2021-05-03,144.929993,145.369995,143.080002,144.360001,135.100113,1548600
2021-05-04,143.190002,145.089996,141.229996,144.669998,135.390213,3727600
2021-05-05,145.309998,146.500000,143.220001,145.479996,136.148239,2731300
2021-05-06,145.750000,146.500000,144.589996,146.440002,137.046661,1901000
2021-05-07,145.649994,148.339996,144.460007,147.520004,138.057388,1593300
2021-05-10,148.039993,149.380005,147.389999,147.419998,137.963837,1452600
2021-05-11,146.520004,146.919998,144.380005,145.759995,136.410309,1636300
2021-05-12,145.020004,146.089996,143.300003,143.690002,134.473099,3123300
2021-05-13,142.610001,146.789993,142.610001,145.800003,137.173279,2040100
2021-05-14,146.710007,148.630005,146.309998,148.160004,139.393646,1512700
2021-05-17,147.669998,148.649994,146.800003,147.429993,138.706802,1466800
2021-05-18,147.300003,147.419998,144.270004,144.330002,135.790253,1267400
